date_time,metric,result
2023-01-09T14:00:51Z,temp_f,73.602
2023-01-09T14:00:51Z,rh_percent,27.51
2023-01-09T14:00:52Z,temp_f,73.602
2023-01-09T14:00:52Z,rh_percent,27.51
2023-01-09T14:00:53Z,temp_f,73.602
2023-01-09T14:00:53Z,rh_percent,27.577
2023-01-09T14:00:54Z,temp_f,73.602
2023-01-09T14:00:54Z,rh_percent,27.544
2023-01-09T14:00:55Z,temp_f,73.602
2023-01-09T14:00:55Z,rh_percent,27.577
2023-01-09T14:00:56Z,temp_f,73.602
2023-01-09T14:00:56Z,rh_percent,27.577
2023-01-09T14:00:57Z,temp_f,73.602
2023-01-09T14:00:57Z,rh_percent,27.577
2023-01-09T14:00:58Z,temp_f,73.602
2023-01-09T14:00:58Z,rh_percent,27.577
2023-01-09T14:00:59Z,temp_f,73.645
2023-01-09T14:00:59Z,rh_percent,27.579
2023-01-09T14:01:00Z,temp_f,73.602
2023-01-09T14:01:00Z,rh_percent,27.577
2023-01-09T14:01:01Z,temp_f,73.602
2023-01-09T14:01:01Z,rh_percent,27.577
2023-01-09T14:01:02Z,temp_f,73.602
2023-01-09T14:01:02Z,rh_percent,27.645
2023-01-09T14:01:03Z,temp_f,73.602
2023-01-09T14:01:03Z,rh_percent,27.645
2023-01-09T14:01:04Z,temp_f,73.602
2023-01-09T14:01:04Z,rh_percent,27.645
2023-01-09T14:01:05Z,temp_f,73.602
2023-01-09T14:01:05Z,rh_percent,27.645
2023-01-09T14:01:06Z,temp_f,73.602
2023-01-09T14:01:06Z,rh_percent,27.611
2023-01-09T14:01:07Z,temp_f,73.645
2023-01-09T14:01:07Z,rh_percent,27.579
2023-01-09T14:01:08Z,temp_f,73.645
2023-01-09T14:01:08Z,rh_percent,27.579
2023-01-09T14:01:09Z,temp_f,73.602
2023-01-09T14:01:09Z,rh_percent,27.577
2023-01-09T14:01:10Z,temp_f,73.645
2023-01-09T14:01:10Z,rh_percent,27.579
2023-01-09T14:01:11Z,temp_f,73.645
2023-01-09T14:01:11Z,rh_percent,27.647
2023-01-09T14:01:12Z,temp_f,73.602
2023-01-09T14:01:12Z,rh_percent,27.611
2023-01-09T14:01:13Z,temp_f,73.602
2023-01-09T14:01:13Z,rh_percent,27.645
2023-01-09T14:01:14Z,temp_f,73.645
2023-01-09T14:01:14Z,rh_percent,27.647
2023-01-09T14:01:15Z,temp_f,73.602
2023-01-09T14:01:15Z,rh_percent,27.645
2023-01-09T14:01:16Z,temp_f,73.645
2023-01-09T14:01:16Z,rh_percent,27.647
2023-01-09T14:01:17Z,temp_f,73.645
2023-01-09T14:01:17Z,rh_percent,27.681
2023-01-09T14:01:18Z,temp_f,73.645
2023-01-09T14:01:18Z,rh_percent,27.715
2023-01-09T14:01:19Z,temp_f,73.645
2023-01-09T14:01:19Z,rh_percent,27.647
2023-01-09T14:01:20Z,temp_f,73.602
2023-01-09T14:01:20Z,rh_percent,27.577
2023-01-09T14:01:21Z,temp_f,73.645
2023-01-09T14:01:21Z,rh_percent,27.512
2023-01-09T14:01:22Z,temp_f,73.645
2023-01-09T14:01:22Z,rh_percent,27.512
2023-01-09T14:01:23Z,temp_f,73.645
2023-01-09T14:01:23Z,rh_percent,27.444
2023-01-09T14:01:24Z,temp_f,73.645
2023-01-09T14:01:24Z,rh_percent,27.444
2023-01-09T14:01:25Z,temp_f,73.645
2023-01-09T14:01:25Z,rh_percent,27.444
2023-01-09T14:01:26Z,temp_f,73.645
2023-01-09T14:01:26Z,rh_percent,27.444
2023-01-09T14:01:27Z,temp_f,73.645
2023-01-09T14:01:27Z,rh_percent,27.444
2023-01-09T14:01:28Z,temp_f,73.645
2023-01-09T14:01:28Z,rh_percent,27.444
2023-01-09T14:01:29Z,temp_f,73.645
2023-01-09T14:01:29Z,rh_percent,27.478
2023-01-09T14:01:30Z,temp_f,73.645
2023-01-09T14:01:30Z,rh_percent,27.512
2023-01-09T14:01:31Z,temp_f,73.645
2023-01-09T14:01:31Z,rh_percent,27.512
2023-01-09T14:01:32Z,temp_f,73.645
2023-01-09T14:01:32Z,rh_percent,27.512
2023-01-09T14:01:33Z,temp_f,73.645
2023-01-09T14:01:33Z,rh_percent,27.512
2023-01-09T14:01:34Z,temp_f,73.645
2023-01-09T14:01:34Z,rh_percent,27.512
2023-01-09T14:01:35Z,temp_f,73.645
2023-01-09T14:01:35Z,rh_percent,27.512
2023-01-09T14:01:36Z,temp_f,73.645
2023-01-09T14:01:36Z,rh_percent,27.512
2023-01-09T14:01:37Z,temp_f,73.645
2023-01-09T14:01:37Z,rh_percent,27.512
2023-01-09T14:01:38Z,temp_f,73.645
2023-01-09T14:01:38Z,rh_percent,27.512
2023-01-09T14:01:39Z,temp_f,73.645
2023-01-09T14:01:39Z,rh_percent,27.512
2023-01-09T14:01:40Z,temp_f,73.645
2023-01-09T14:01:40Z,rh_percent,27.478
2023-01-09T14:01:41Z,temp_f,73.645
2023-01-09T14:01:41Z,rh_percent,27.512
2023-01-09T14:01:42Z,temp_f,73.645
2023-01-09T14:01:42Z,rh_percent,27.512
2023-01-09T14:01:43Z,temp_f,73.645
2023-01-09T14:01:43Z,rh_percent,27.512
2023-01-09T14:01:44Z,temp_f,73.645
2023-01-09T14:01:44Z,rh_percent,27.579
2023-01-09T14:01:45Z,temp_f,73.645
2023-01-09T14:01:45Z,rh_percent,27.579
2023-01-09T14:01:46Z,temp_f,73.645
2023-01-09T14:01:46Z,rh_percent,27.579
2023-01-09T14:01:47Z,temp_f,73.645
2023-01-09T14:01:47Z,rh_percent,27.579
2023-01-09T14:01:48Z,temp_f,73.645
2023-01-09T14:01:48Z,rh_percent,27.579
2023-01-09T14:01:49Z,temp_f,73.645
2023-01-09T14:01:49Z,rh_percent,27.579
2023-01-09T14:01:50Z,temp_f,73.645
2023-01-09T14:01:50Z,rh_percent,27.579
2023-01-09T14:01:51Z,temp_f,73.645
2023-01-09T14:01:51Z,rh_percent,27.579
2023-01-09T14:01:52Z,temp_f,73.645
2023-01-09T14:01:52Z,rh_percent,27.579
2023-01-09T14:01:53Z,temp_f,73.645
2023-01-09T14:01:53Z,rh_percent,27.579
2023-01-09T14:01:54Z,temp_f,73.645
2023-01-09T14:01:54Z,rh_percent,27.613
2023-01-09T14:01:55Z,temp_f,73.645
2023-01-09T14:01:55Z,rh_percent,27.647
2023-01-09T14:01:56Z,temp_f,73.645
2023-01-09T14:01:56Z,rh_percent,27.647
2023-01-09T14:01:57Z,temp_f,73.645
2023-01-09T14:01:57Z,rh_percent,27.613
2023-01-09T14:01:58Z,temp_f,73.645
2023-01-09T14:01:58Z,rh_percent,27.647
2023-01-09T14:01:59Z,temp_f,73.645
2023-01-09T14:01:59Z,rh_percent,27.647
2023-01-09T14:02:00Z,temp_f,73.645
2023-01-09T14:02:00Z,rh_percent,27.681
2023-01-09T14:02:01Z,temp_f,73.645
2023-01-09T14:02:01Z,rh_percent,27.715
2023-01-09T14:02:02Z,temp_f,73.645
2023-01-09T14:02:02Z,rh_percent,27.715
2023-01-09T14:02:03Z,temp_f,73.645
2023-01-09T14:02:03Z,rh_percent,27.715
2023-01-09T14:02:04Z,temp_f,73.645
2023-01-09T14:02:04Z,rh_percent,27.715
2023-01-09T14:02:05Z,temp_f,73.645
2023-01-09T14:02:05Z,rh_percent,27.715
2023-01-09T14:02:06Z,temp_f,73.645
2023-01-09T14:02:06Z,rh_percent,27.749
2023-01-09T14:02:07Z,temp_f,73.645
2023-01-09T14:02:07Z,rh_percent,27.782
2023-01-09T14:02:08Z,temp_f,73.645
2023-01-09T14:02:08Z,rh_percent,27.749
2023-01-09T14:02:09Z,temp_f,73.645
2023-01-09T14:02:09Z,rh_percent,27.782
2023-01-09T14:02:10Z,temp_f,73.645
2023-01-09T14:02:10Z,rh_percent,27.782
2023-01-09T14:02:11Z,temp_f,73.645
2023-01-09T14:02:11Z,rh_percent,27.782
2023-01-09T14:02:12Z,temp_f,73.645
2023-01-09T14:02:12Z,rh_percent,27.749
2023-01-09T14:02:13Z,temp_f,73.645
2023-01-09T14:02:13Z,rh_percent,27.715
2023-01-09T14:02:14Z,temp_f,73.645
2023-01-09T14:02:14Z,rh_percent,27.749
2023-01-09T14:02:15Z,temp_f,73.645
2023-01-09T14:02:15Z,rh_percent,27.715
2023-01-09T14:02:16Z,temp_f,73.645
2023-01-09T14:02:16Z,rh_percent,27.681
2023-01-09T14:02:17Z,temp_f,73.645
2023-01-09T14:02:17Z,rh_percent,27.647
2023-01-09T14:02:18Z,temp_f,73.645
2023-01-09T14:02:18Z,rh_percent,27.647
2023-01-09T14:02:19Z,temp_f,73.645
2023-01-09T14:02:19Z,rh_percent,27.647
2023-01-09T14:02:20Z,temp_f,73.688
2023-01-09T14:02:20Z,rh_percent,27.649
2023-01-09T14:02:21Z,temp_f,73.688
2023-01-09T14:02:21Z,rh_percent,27.649
2023-01-09T14:02:22Z,temp_f,73.645
2023-01-09T14:02:22Z,rh_percent,27.613
2023-01-09T14:02:23Z,temp_f,73.645
2023-01-09T14:02:23Z,rh_percent,27.647
2023-01-09T14:02:24Z,temp_f,73.645
2023-01-09T14:02:24Z,rh_percent,27.647
2023-01-09T14:02:25Z,temp_f,73.688
2023-01-09T14:02:25Z,rh_percent,27.615
2023-01-09T14:02:26Z,temp_f,73.645
2023-01-09T14:02:26Z,rh_percent,27.579
2023-01-09T14:02:27Z,temp_f,73.645
2023-01-09T14:02:27Z,rh_percent,27.613
2023-01-09T14:02:28Z,temp_f,73.645
2023-01-09T14:02:28Z,rh_percent,27.647
2023-01-09T14:02:29Z,temp_f,73.688
2023-01-09T14:02:29Z,rh_percent,27.615
2023-01-09T14:02:30Z,temp_f,73.645
2023-01-09T14:02:30Z,rh_percent,27.647
2023-01-09T14:02:31Z,temp_f,73.688
2023-01-09T14:02:31Z,rh_percent,27.649
2023-01-09T14:02:32Z,temp_f,73.645
2023-01-09T14:02:32Z,rh_percent,27.647
2023-01-09T14:02:33Z,temp_f,73.688
2023-01-09T14:02:33Z,rh_percent,27.649
2023-01-09T14:02:34Z,temp_f,73.688
2023-01-09T14:02:34Z,rh_percent,27.649
2023-01-09T14:02:35Z,temp_f,73.688
2023-01-09T14:02:35Z,rh_percent,27.649
2023-01-09T14:02:36Z,temp_f,73.688
2023-01-09T14:02:36Z,rh_percent,27.615
2023-01-09T14:02:37Z,temp_f,73.688
2023-01-09T14:02:37Z,rh_percent,27.649
2023-01-09T14:02:38Z,temp_f,73.688
2023-01-09T14:02:38Z,rh_percent,27.649
2023-01-09T14:02:39Z,temp_f,73.645
2023-01-09T14:02:39Z,rh_percent,27.681
2023-01-09T14:02:40Z,temp_f,73.688
2023-01-09T14:02:40Z,rh_percent,27.683
2023-01-09T14:02:41Z,temp_f,73.688
2023-01-09T14:02:41Z,rh_percent,27.717
2023-01-09T14:02:42Z,temp_f,73.688
2023-01-09T14:02:42Z,rh_percent,27.717
2023-01-09T14:02:43Z,temp_f,73.688
2023-01-09T14:02:43Z,rh_percent,27.649
2023-01-09T14:02:44Z,temp_f,73.688
2023-01-09T14:02:44Z,rh_percent,27.581
2023-01-09T14:02:45Z,temp_f,73.688
2023-01-09T14:02:45Z,rh_percent,27.513
2023-01-09T14:02:46Z,temp_f,73.688
2023-01-09T14:02:46Z,rh_percent,27.513
2023-01-09T14:02:47Z,temp_f,73.688
2023-01-09T14:02:47Z,rh_percent,27.48
2023-01-09T14:02:48Z,temp_f,73.688
2023-01-09T14:02:48Z,rh_percent,27.446
2023-01-09T14:02:49Z,temp_f,73.688
2023-01-09T14:02:49Z,rh_percent,27.446
2023-01-09T14:02:50Z,temp_f,73.688
2023-01-09T14:02:50Z,rh_percent,27.446
2023-01-09T14:02:51Z,temp_f,73.688
2023-01-09T14:02:51Z,rh_percent,27.513
2023-01-09T14:02:52Z,temp_f,73.688
2023-01-09T14:02:52Z,rh_percent,27.513
2023-01-09T14:02:53Z,temp_f,73.688
2023-01-09T14:02:53Z,rh_percent,27.513
2023-01-09T14:02:54Z,temp_f,73.688
2023-01-09T14:02:54Z,rh_percent,27.513
2023-01-09T14:02:55Z,temp_f,73.688
2023-01-09T14:02:55Z,rh_percent,27.581
2023-01-09T14:02:56Z,temp_f,73.688
2023-01-09T14:02:56Z,rh_percent,27.581
2023-01-09T14:02:57Z,temp_f,73.688
2023-01-09T14:02:57Z,rh_percent,27.581
2023-01-09T14:02:58Z,temp_f,73.688
2023-01-09T14:02:58Z,rh_percent,27.581
2023-01-09T14:02:59Z,temp_f,73.688
2023-01-09T14:02:59Z,rh_percent,27.581
2023-01-09T14:03:00Z,temp_f,73.688
2023-01-09T14:03:00Z,rh_percent,27.581
2023-01-09T14:03:01Z,temp_f,73.688
2023-01-09T14:03:01Z,rh_percent,27.649
2023-01-09T14:03:02Z,temp_f,73.688
2023-01-09T14:03:02Z,rh_percent,27.649
2023-01-09T14:03:03Z,temp_f,73.688
2023-01-09T14:03:03Z,rh_percent,27.649
2023-01-09T14:03:04Z,temp_f,73.688
2023-01-09T14:03:04Z,rh_percent,27.683
2023-01-09T14:03:05Z,temp_f,73.688
2023-01-09T14:03:05Z,rh_percent,27.649
2023-01-09T14:03:06Z,temp_f,73.688
2023-01-09T14:03:06Z,rh_percent,27.683
2023-01-09T14:03:07Z,temp_f,73.688
2023-01-09T14:03:07Z,rh_percent,27.649
2023-01-09T14:03:08Z,temp_f,73.688
2023-01-09T14:03:08Z,rh_percent,27.683
2023-01-09T14:03:09Z,temp_f,73.688
2023-01-09T14:03:09Z,rh_percent,27.649
2023-01-09T14:03:10Z,temp_f,73.688
2023-01-09T14:03:10Z,rh_percent,27.649
2023-01-09T14:03:11Z,temp_f,73.688
2023-01-09T14:03:11Z,rh_percent,27.649
2023-01-09T14:03:12Z,temp_f,73.688
2023-01-09T14:03:12Z,rh_percent,27.649
2023-01-09T14:03:13Z,temp_f,73.688
2023-01-09T14:03:13Z,rh_percent,27.649
2023-01-09T14:03:14Z,temp_f,73.688
2023-01-09T14:03:14Z,rh_percent,27.649
2023-01-09T14:03:15Z,temp_f,73.688
2023-01-09T14:03:15Z,rh_percent,27.581
2023-01-09T14:03:16Z,temp_f,73.688
2023-01-09T14:03:16Z,rh_percent,27.615
2023-01-09T14:03:17Z,temp_f,73.688
2023-01-09T14:03:17Z,rh_percent,27.581
2023-01-09T14:03:18Z,temp_f,73.688
2023-01-09T14:03:18Z,rh_percent,27.547
2023-01-09T14:03:19Z,temp_f,73.688
2023-01-09T14:03:19Z,rh_percent,27.547
2023-01-09T14:03:20Z,temp_f,73.688
2023-01-09T14:03:20Z,rh_percent,27.581
2023-01-09T14:03:21Z,temp_f,73.688
2023-01-09T14:03:21Z,rh_percent,27.581
2023-01-09T14:03:22Z,temp_f,73.688
2023-01-09T14:03:22Z,rh_percent,27.513
2023-01-09T14:03:23Z,temp_f,73.688
2023-01-09T14:03:23Z,rh_percent,27.513
2023-01-09T14:03:24Z,temp_f,73.688
2023-01-09T14:03:24Z,rh_percent,27.513
2023-01-09T14:03:25Z,temp_f,73.688
2023-01-09T14:03:25Z,rh_percent,27.446
2023-01-09T14:03:26Z,temp_f,73.688
2023-01-09T14:03:26Z,rh_percent,27.446
2023-01-09T14:03:27Z,temp_f,73.688
2023-01-09T14:03:27Z,rh_percent,27.446
2023-01-09T14:03:28Z,temp_f,73.688
2023-01-09T14:03:28Z,rh_percent,27.48
2023-01-09T14:03:29Z,temp_f,73.688
2023-01-09T14:03:29Z,rh_percent,27.48
2023-01-09T14:03:30Z,temp_f,73.688
2023-01-09T14:03:30Z,rh_percent,27.48
2023-01-09T14:03:31Z,temp_f,73.688
2023-01-09T14:03:31Z,rh_percent,27.48
2023-01-09T14:03:32Z,temp_f,73.688
2023-01-09T14:03:32Z,rh_percent,27.446
2023-01-09T14:03:33Z,temp_f,73.688
2023-01-09T14:03:33Z,rh_percent,27.513
2023-01-09T14:03:34Z,temp_f,73.688
2023-01-09T14:03:34Z,rh_percent,27.513
2023-01-09T14:03:35Z,temp_f,73.688
2023-01-09T14:03:35Z,rh_percent,27.513
2023-01-09T14:03:36Z,temp_f,73.688
2023-01-09T14:03:36Z,rh_percent,27.513
2023-01-09T14:03:37Z,temp_f,73.688
2023-01-09T14:03:37Z,rh_percent,27.446
2023-01-09T14:03:38Z,temp_f,73.688
2023-01-09T14:03:38Z,rh_percent,27.446
2023-01-09T14:03:39Z,temp_f,73.688
2023-01-09T14:03:39Z,rh_percent,27.446
2023-01-09T14:03:40Z,temp_f,73.688
2023-01-09T14:03:40Z,rh_percent,27.446
2023-01-09T14:03:41Z,temp_f,73.688
2023-01-09T14:03:41Z,rh_percent,27.48
2023-01-09T14:03:42Z,temp_f,73.688
2023-01-09T14:03:42Z,rh_percent,27.513
2023-01-09T14:03:43Z,temp_f,73.688
2023-01-09T14:03:43Z,rh_percent,27.513
2023-01-09T14:03:44Z,temp_f,73.688
2023-01-09T14:03:44Z,rh_percent,27.48
2023-01-09T14:03:45Z,temp_f,73.731
2023-01-09T14:03:45Z,rh_percent,27.481
2023-01-09T14:03:46Z,temp_f,73.688
2023-01-09T14:03:46Z,rh_percent,27.513
2023-01-09T14:03:47Z,temp_f,73.731
2023-01-09T14:03:47Z,rh_percent,27.515
2023-01-09T14:03:48Z,temp_f,73.688
2023-01-09T14:03:48Z,rh_percent,27.513
2023-01-09T14:03:49Z,temp_f,73.731
2023-01-09T14:03:49Z,rh_percent,27.481
2023-01-09T14:03:50Z,temp_f,73.688
2023-01-09T14:03:50Z,rh_percent,27.446
2023-01-09T14:03:51Z,temp_f,73.688
2023-01-09T14:03:51Z,rh_percent,27.446
2023-01-09T14:03:52Z,temp_f,73.688
2023-01-09T14:03:52Z,rh_percent,27.446
2023-01-09T14:03:53Z,temp_f,73.731
2023-01-09T14:03:53Z,rh_percent,27.447
2023-01-09T14:03:54Z,temp_f,73.688
2023-01-09T14:03:54Z,rh_percent,27.446
2023-01-09T14:03:55Z,temp_f,73.688
2023-01-09T14:03:55Z,rh_percent,27.378
2023-01-09T14:03:56Z,temp_f,73.731
2023-01-09T14:03:56Z,rh_percent,27.38
2023-01-09T14:03:57Z,temp_f,73.731
2023-01-09T14:03:57Z,rh_percent,27.312
2023-01-09T14:03:58Z,temp_f,73.688
2023-01-09T14:03:58Z,rh_percent,27.31
2023-01-09T14:03:59Z,temp_f,73.731
2023-01-09T14:03:59Z,rh_percent,27.346
2023-01-09T14:04:00Z,temp_f,73.688
2023-01-09T14:04:00Z,rh_percent,27.344
2023-01-09T14:04:01Z,temp_f,73.688
2023-01-09T14:04:01Z,rh_percent,27.378
2023-01-09T14:04:02Z,temp_f,73.731
2023-01-09T14:04:02Z,rh_percent,27.346
2023-01-09T14:04:03Z,temp_f,73.731
2023-01-09T14:04:03Z,rh_percent,27.38
2023-01-09T14:04:04Z,temp_f,73.731
2023-01-09T14:04:04Z,rh_percent,27.38
2023-01-09T14:04:05Z,temp_f,73.731
2023-01-09T14:04:05Z,rh_percent,27.38
2023-01-09T14:04:06Z,temp_f,73.731
2023-01-09T14:04:06Z,rh_percent,27.38
2023-01-09T14:04:07Z,temp_f,73.731
2023-01-09T14:04:07Z,rh_percent,27.38
2023-01-09T14:04:08Z,temp_f,73.731
2023-01-09T14:04:08Z,rh_percent,27.38
2023-01-09T14:04:09Z,temp_f,73.731
2023-01-09T14:04:09Z,rh_percent,27.447
2023-01-09T14:04:10Z,temp_f,73.731
2023-01-09T14:04:10Z,rh_percent,27.447
2023-01-09T14:04:11Z,temp_f,73.731
2023-01-09T14:04:11Z,rh_percent,27.447
2023-01-09T14:04:12Z,temp_f,73.731
2023-01-09T14:04:12Z,rh_percent,27.447
2023-01-09T14:04:13Z,temp_f,73.731
2023-01-09T14:04:13Z,rh_percent,27.447
2023-01-09T14:04:14Z,temp_f,73.731
2023-01-09T14:04:14Z,rh_percent,27.481
2023-01-09T14:04:15Z,temp_f,73.731
2023-01-09T14:04:15Z,rh_percent,27.481
2023-01-09T14:04:16Z,temp_f,73.731
2023-01-09T14:04:16Z,rh_percent,27.447
2023-01-09T14:04:17Z,temp_f,73.731
2023-01-09T14:04:17Z,rh_percent,27.447
2023-01-09T14:04:18Z,temp_f,73.731
2023-01-09T14:04:18Z,rh_percent,27.447
2023-01-09T14:04:19Z,temp_f,73.731
2023-01-09T14:04:19Z,rh_percent,27.447
2023-01-09T14:04:20Z,temp_f,73.731
2023-01-09T14:04:20Z,rh_percent,27.447
2023-01-09T14:04:21Z,temp_f,73.731
2023-01-09T14:04:21Z,rh_percent,27.515
2023-01-09T14:04:22Z,temp_f,73.731
2023-01-09T14:04:22Z,rh_percent,27.481
2023-01-09T14:04:23Z,temp_f,73.731
2023-01-09T14:04:23Z,rh_percent,27.515
2023-01-09T14:04:24Z,temp_f,73.731
2023-01-09T14:04:24Z,rh_percent,27.515
2023-01-09T14:04:25Z,temp_f,73.731
2023-01-09T14:04:25Z,rh_percent,27.515
2023-01-09T14:04:26Z,temp_f,73.731
2023-01-09T14:04:26Z,rh_percent,27.515
2023-01-09T14:04:27Z,temp_f,73.731
2023-01-09T14:04:27Z,rh_percent,27.515
2023-01-09T14:04:28Z,temp_f,73.731
2023-01-09T14:04:28Z,rh_percent,27.447
2023-01-09T14:04:29Z,temp_f,73.731
2023-01-09T14:04:29Z,rh_percent,27.414
2023-01-09T14:04:30Z,temp_f,73.731
2023-01-09T14:04:30Z,rh_percent,27.38
2023-01-09T14:04:31Z,temp_f,73.731
2023-01-09T14:04:31Z,rh_percent,27.38
2023-01-09T14:04:32Z,temp_f,73.731
2023-01-09T14:04:32Z,rh_percent,27.38
2023-01-09T14:04:33Z,temp_f,73.731
2023-01-09T14:04:33Z,rh_percent,27.38
2023-01-09T14:04:34Z,temp_f,73.731
2023-01-09T14:04:34Z,rh_percent,27.38
2023-01-09T14:04:35Z,temp_f,73.731
2023-01-09T14:04:35Z,rh_percent,27.38
2023-01-09T14:04:36Z,temp_f,73.731
2023-01-09T14:04:36Z,rh_percent,27.38
2023-01-09T14:04:37Z,temp_f,73.731
2023-01-09T14:04:37Z,rh_percent,27.38
2023-01-09T14:04:38Z,temp_f,73.731
2023-01-09T14:04:38Z,rh_percent,27.414
2023-01-09T14:04:39Z,temp_f,73.731
2023-01-09T14:04:39Z,rh_percent,27.447
2023-01-09T14:04:40Z,temp_f,73.731
2023-01-09T14:04:40Z,rh_percent,27.447
2023-01-09T14:04:41Z,temp_f,73.731
2023-01-09T14:04:41Z,rh_percent,27.447
2023-01-09T14:04:42Z,temp_f,73.731
2023-01-09T14:04:42Z,rh_percent,27.515
2023-01-09T14:04:43Z,temp_f,73.731
2023-01-09T14:04:43Z,rh_percent,27.515
2023-01-09T14:04:44Z,temp_f,73.731
2023-01-09T14:04:44Z,rh_percent,27.583
2023-01-09T14:04:45Z,temp_f,73.731
2023-01-09T14:04:45Z,rh_percent,27.583
2023-01-09T14:04:46Z,temp_f,73.731
2023-01-09T14:04:46Z,rh_percent,27.583
2023-01-09T14:04:47Z,temp_f,73.731
2023-01-09T14:04:47Z,rh_percent,27.549
2023-01-09T14:04:48Z,temp_f,73.731
2023-01-09T14:04:48Z,rh_percent,27.549
2023-01-09T14:04:49Z,temp_f,73.731
2023-01-09T14:04:49Z,rh_percent,27.549
2023-01-09T14:04:50Z,temp_f,73.731
2023-01-09T14:04:50Z,rh_percent,27.515
2023-01-09T14:04:51Z,temp_f,73.731
2023-01-09T14:04:51Z,rh_percent,27.515
2023-01-09T14:04:52Z,temp_f,73.731
2023-01-09T14:04:52Z,rh_percent,27.447
2023-01-09T14:04:53Z,temp_f,73.731
2023-01-09T14:04:53Z,rh_percent,27.481
2023-01-09T14:04:54Z,temp_f,73.731
2023-01-09T14:04:54Z,rh_percent,27.447
2023-01-09T14:04:55Z,temp_f,73.731
2023-01-09T14:04:55Z,rh_percent,27.447
2023-01-09T14:04:56Z,temp_f,73.731
2023-01-09T14:04:56Z,rh_percent,27.414
2023-01-09T14:04:57Z,temp_f,73.731
2023-01-09T14:04:57Z,rh_percent,27.38
2023-01-09T14:04:58Z,temp_f,73.731
2023-01-09T14:04:58Z,rh_percent,27.38
2023-01-09T14:04:59Z,temp_f,73.731
2023-01-09T14:04:59Z,rh_percent,27.38
2023-01-09T14:05:00Z,temp_f,73.731
2023-01-09T14:05:00Z,rh_percent,27.38
2023-01-09T14:05:01Z,temp_f,73.731
2023-01-09T14:05:01Z,rh_percent,27.38
2023-01-09T14:05:02Z,temp_f,73.731
2023-01-09T14:05:02Z,rh_percent,27.38
2023-01-09T14:05:03Z,temp_f,73.731
2023-01-09T14:05:03Z,rh_percent,27.414
2023-01-09T14:05:04Z,temp_f,73.731
2023-01-09T14:05:04Z,rh_percent,27.414
2023-01-09T14:05:05Z,temp_f,73.731
2023-01-09T14:05:05Z,rh_percent,27.38
2023-01-09T14:05:06Z,temp_f,73.731
2023-01-09T14:05:06Z,rh_percent,27.414
2023-01-09T14:05:07Z,temp_f,73.731
2023-01-09T14:05:07Z,rh_percent,27.38
2023-01-09T14:05:08Z,temp_f,73.731
2023-01-09T14:05:08Z,rh_percent,27.38
2023-01-09T14:05:09Z,temp_f,73.731
2023-01-09T14:05:09Z,rh_percent,27.38
2023-01-09T14:05:10Z,temp_f,73.731
2023-01-09T14:05:10Z,rh_percent,27.414
2023-01-09T14:05:11Z,temp_f,73.731
2023-01-09T14:05:11Z,rh_percent,27.447
2023-01-09T14:05:12Z,temp_f,73.774
2023-01-09T14:05:12Z,rh_percent,27.382
2023-01-09T14:05:13Z,temp_f,73.731
2023-01-09T14:05:13Z,rh_percent,27.38
2023-01-09T14:05:14Z,temp_f,73.731
2023-01-09T14:05:14Z,rh_percent,27.38
2023-01-09T14:05:15Z,temp_f,73.731
2023-01-09T14:05:15Z,rh_percent,27.38
2023-01-09T14:05:16Z,temp_f,73.731
2023-01-09T14:05:16Z,rh_percent,27.414
2023-01-09T14:05:17Z,temp_f,73.731
2023-01-09T14:05:17Z,rh_percent,27.447
2023-01-09T14:05:18Z,temp_f,73.774
2023-01-09T14:05:18Z,rh_percent,27.449
2023-01-09T14:05:19Z,temp_f,73.731
2023-01-09T14:05:19Z,rh_percent,27.515
2023-01-09T14:05:20Z,temp_f,73.731
2023-01-09T14:05:20Z,rh_percent,27.515
2023-01-09T14:05:21Z,temp_f,73.774
2023-01-09T14:05:21Z,rh_percent,27.517
2023-01-09T14:05:22Z,temp_f,73.731
2023-01-09T14:05:22Z,rh_percent,27.447
2023-01-09T14:05:23Z,temp_f,73.774
2023-01-09T14:05:23Z,rh_percent,27.415
2023-01-09T14:05:24Z,temp_f,73.731
2023-01-09T14:05:24Z,rh_percent,27.38
2023-01-09T14:05:25Z,temp_f,73.731
2023-01-09T14:05:25Z,rh_percent,27.414
2023-01-09T14:05:26Z,temp_f,73.731
2023-01-09T14:05:26Z,rh_percent,27.447
2023-01-09T14:05:27Z,temp_f,73.731
2023-01-09T14:05:27Z,rh_percent,27.447
2023-01-09T14:05:28Z,temp_f,73.731
2023-01-09T14:05:28Z,rh_percent,27.447
2023-01-09T14:05:29Z,temp_f,73.774
2023-01-09T14:05:29Z,rh_percent,27.483
2023-01-09T14:05:30Z,temp_f,73.774
2023-01-09T14:05:30Z,rh_percent,27.449
2023-01-09T14:05:31Z,temp_f,73.774
2023-01-09T14:05:31Z,rh_percent,27.449
2023-01-09T14:05:32Z,temp_f,73.731
2023-01-09T14:05:32Z,rh_percent,27.38
2023-01-09T14:05:33Z,temp_f,73.774
2023-01-09T14:05:33Z,rh_percent,27.415
2023-01-09T14:05:34Z,temp_f,73.731
2023-01-09T14:05:34Z,rh_percent,27.447
2023-01-09T14:05:35Z,temp_f,73.774
2023-01-09T14:05:35Z,rh_percent,27.449
2023-01-09T14:05:36Z,temp_f,73.774
